Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Morschauser House,Dutchess,08/18/2014,14NR06546,-73.9198379597,41.6902906831,POINT (-73.9198379597 41.6902906831)
Storm House,Chautauqua,03/22/2001,00NR01711,-79.5723157228,42.3264283259,POINT (-79.5723157228 42.3264283259)
Johnson House,Jefferson,09/27/1985,90NR01125,-76.3663864488,44.1059569796,POINT (-76.3663864488 44.1059569796)
Draper House,Livingston,08/31/1989,90NR01388,-77.612268471,42.9098123362,POINT (-77.612268471 42.9098123362)
"Robb, J.T., House No. 2",Suffolk,,91NR00281,-73.4118109853,40.9036622999,POINT (-73.4118109853 40.9036622999)
"Otis, Job and Deborah, House",Cayuga,05/29/2008,08NR05843,-76.6154539481,42.7606764066,POINT (-76.6154539481 42.7606764066)
Hart House,Sullivan,01/18/2006,05NR05520,-74.3804352328,41.5874758083,POINT (-74.3804352328 41.5874758083)
House at 332 Franklin Avenue,Nassau,02/18/1988,90NR01759,-73.6500057849,40.8450973918,POINT (-73.6500057849 40.8450973918)
"South Main Street, House at No. 176",Livingston,01/07/1999,98NR01320,-77.8709630904,42.7196665675,POINT (-77.8709630904 42.7196665675)
House at 326 North Peterboro Street,Madison,05/23/1986,90NR01431,-75.7493983525,43.0844547028,POINT (-75.7493983525 43.0844547028)
Van Wagenen Stone House and Farm Complex,Ulster,08/12/1999,99NR01481,-74.1812705633,41.8062765318,POINT (-74.1812705633 41.8062765318)
John Green House,Rockland,06/07/2017,16NR00096,-73.9160411449,41.0903307508,POINT (-73.9160411449 41.0903307508)
"Delano, Clayton H., House",Essex,11/15/1988,90NR00482,-73.4267267758,43.8471424583,POINT (-73.4267267758 43.8471424583)
Richardson-Bates House,Oswego,09/05/1975,90NR02148,-76.5036460211,43.4554728474,POINT (-76.5036460211 43.4554728474)
McMaster House,Steuben,09/30/1983,90NR02028,-77.3098829385,42.3369413891,POINT (-77.3098829385 42.3369413891)
"Stocking, Samuel, House",St. Lawrence,09/02/1982,90NR02582,-75.6480870689,44.5882216748,POINT (-75.6480870689 44.5882216748)
Moore House,Dutchess,11/26/1982,90NR00411,-73.9238788083,41.6908905403,POINT (-73.9238788083 41.6908905403)
Middaugh Stone House and Dutch Barn,Ulster,12/29/1994,94NR00758,-74.2291170901,41.8211527656,POINT (-74.2291170901 41.8211527656)
John G. Ayling House,Onondaga,05/06/2011,10NR06150,-76.1336989354,43.0628182759,POINT (-76.1336989354 43.0628182759)
International House,New York,09/10/2000,99NR01460,-73.9615360215,40.8137928826,POINT (-73.9615360215 40.8137928826)
Elihu Root House,Oneida,11/28/1972,90NR02047,-75.4046108968,43.049882202,POINT (-75.4046108968 43.049882202)
House at 218 Dearborn Street,Erie,10/18/2011,11NR06235,-78.9018076314,42.9352118161,POINT (-78.9018076314 42.9352118161)
"Trevor, John Bond, House (Glenview)",Westchester,06/19/1972,90NR02463,-73.8967951675,40.9531518415,POINT (-73.8967951675 40.9531518415)
"Botsford, Samuel, House",Yates,08/24/1994,94NR00684,-77.1611951051,42.6301250072,POINT (-77.1611951051 42.6301250072)
Gorham House,Albany,10/04/1979,90NR02771,-73.7517744817,42.6919908307,POINT (-73.7517744817 42.6919908307)
"Galband du Fort, Jean Philippe, House",Jefferson,09/27/1985,90NR01173,-76.3337061349,44.1258911985,POINT (-76.3337061349 44.1258911985)
University Settlement House,New York,09/11/1986,93NR00520,-73.9905200186,40.7205511814,POINT (-73.9905200186 40.7205511814)
"Glen Avenue, House at 285",Nassau,02/18/1988,90NR01756,-73.6468406752,40.846574519,POINT (-73.6468406752 40.846574519)
Big House,Rockland,07/12/1990,90NR03072,-73.9127376973,41.0122554763,POINT (-73.9127376973 41.0122554763)
75th Police Precinct Station House,Kings,09/10/2007,03NR05126,-73.8920678785,40.6748422835,POINT (-73.8920678785 40.6748422835)
Hyde House,Warren,09/29/1984,90NR02716,-73.6345171271,43.3103553862,POINT (-73.6345171271 43.3103553862)
"Camp, Hermon, House",Tompkins,12/04/1973,90NR02276,-76.6615234546,42.5385481695,POINT (-76.6615234546 42.5385481695)
"Van Duzer Street, Houses at 364 and 390",Richmond,11/14/1982,90NR01042,-74.0801268397,40.6289626823,POINT (-74.0801268397 40.6289626823)
"Smith, Almeron and Olive, House",Nassau,07/12/2006,06NR05557,-73.7027181649,40.80664019,POINT (-73.7027181649 40.80664019)
"Hawkins, Jacob & Caroline, House",Orange,06/21/2019,19NR00011,-74.2079801276,41.4729284363,POINT (-74.2079801276 41.4729284363)
Hudson Almshouse,Columbia,09/19/2008,08NR05886,-73.7868402287,42.2525735804,POINT (-73.7868402287 42.2525735804)
Ulster House Hotel,Ulster,11/21/2002,02NR04925,-74.4805380299,42.1335009645,POINT (-74.4805380299 42.1335009645)
Servoss House,Orleans,02/28/2008,07NR05784,-78.4308500298,43.2180131713,POINT (-78.4308500298 43.2180131713)
Carll House,Suffolk,09/26/1985,90NR01808,-73.4278054099,40.8739479777,POINT (-73.4278054099 40.8739479777)
"Parker, Thomas E., House",Dutchess,,90NR02898,-73.9341286198,41.7882430949,POINT (-73.9341286198 41.7882430949)
KimbleΓÇôNell├⌐ House,Cattaraugus,06/16/2021,20NR00102,-78.9385658574,42.464202269,POINT (-78.9385658574 42.464202269)
"McKay, Claude, House",New York,12/08/1976,90NR00928,-73.9430060014,40.8147109833,POINT (-73.9430060014 40.8147109833)
"Poor, Henry Varnum, House",Rockland,12/11/2007,07NR05760,-74.0161825471,41.1818981635,POINT (-74.0161825471 41.1818981635)
A.T. House,Greene,01/18/2006,04NR05381,-74.153626239,42.411179298,POINT (-74.153626239 42.411179298)
LeDoux/Healey House,Orange,11/23/1982,90NR02346,-74.0174554221,41.4247861681,POINT (-74.0174554221 41.4247861681)
"Carr, John, House (Bostwick House)",Yates,08/24/1994,94NR00657,-77.2760115654,42.6965740346,POINT (-77.2760115654 42.6965740346)
"Fifth Avenue, Houses at 647 and 651-653, and 4 East 52nd Street",New York,09/08/1983,90NR00834,-73.9760552381,40.7594628893,POINT (-73.9760552381 40.7594628893)
Cunningham House,Warren,09/29/1984,90NR02704,-73.6333106349,43.3104533388,POINT (-73.6333106349 43.3104533388)
"Wood, William Wooden, House",Suffolk,09/26/1985,90NR01863,-73.4260645773,40.8892698055,POINT (-73.4260645773 40.8892698055)
Brick House,Madison,02/18/1988,90NR01402,-75.8721228593,42.9062276566,POINT (-75.8721228593 42.9062276566)
"Buffington, Calvin A., House",Tioga,07/02/1984,90NR02229,-76.1843602424,42.3043982013,POINT (-76.1843602424 42.3043982013)
William A. Farnum Boathouse,Suffolk,11/09/2017,17NR00043,-72.3072351907,41.0357191685,POINT (-72.3072351907 41.0357191685)
"McLean, Thomas, House",Washington,10/31/2007,07NR05726,-73.4218553818,43.111043411,POINT (-73.4218553818 43.111043411)
Travis House,Dutchess,11/26/1982,90NR00426,-73.9221453948,41.7009061587,POINT (-73.9221453948 41.7009061587)
"Van Campen, Moses, House",Allegany,04/16/2004,03NR05171,-77.9987604024,42.3052886269,POINT (-77.9987604024 42.3052886269)
"Baldwin, Benjamin Gordon, House",St. Lawrence,11/15/2004,03NR05168,-74.9892845252,44.752269667,POINT (-74.9892845252 44.752269667)
Niagara Engine House,Dutchess,11/26/1982,90NR00414,-73.9234318758,41.702662577,POINT (-73.9234318758 41.702662577)
Pleasants House,Suffolk,02/02/1984,90NR01791,-72.1395069388,40.9756688953,POINT (-72.1395069388 40.9756688953)
House at New Forge,Columbia,12/14/1987,90NR00246,-73.6760217205,42.1060208009,POINT (-73.6760217205 42.1060208009)
James G. Marshall House,Niagara,07/16/2004,03NR05197,-79.0574655856,43.0958238175,POINT (-79.0574655856 43.0958238175)
Bald Hill Schoolhouse,Suffolk,07/21/1988,90NR01783,-73.0427629084,40.8354100934,POINT (-73.0427629084 40.8354100934)
"Jansen, Thomas, House",Ulster,09/26/1983,90NR01088,-74.2920692663,41.6515512955,POINT (-74.2920692663 41.6515512955)
Somers Town House (Elephant Hotel),Westchester,08/07/1974,90NR02459,-73.6858540418,41.3289088833,POINT (-73.6858540418 41.3289088833)
Simeon Robbins House (Miner's Cabin),Cattaraugus,03/07/2003,02NR05018,-78.4560245143,42.3378674652,POINT (-78.4560245143 42.3378674652)
Vanderzee House,Albany,01/11/2002,01NR01857,-73.8792880402,42.4699780256,POINT (-73.8792880402 42.4699780256)
"Bunche, Ralph, House",Queens,05/11/1976,90NR01574,-73.8369920418,40.706439481,POINT (-73.8369920418 40.706439481)
Belknap Stone House,Orange,08/15/2001,01NR01785,-74.0912888779,41.5096267802,POINT (-74.0912888779 41.5096267802)
Voorlezer's House,Richmond,10/15/1966,90NR01038,-74.1475436151,40.5715071407,POINT (-74.1475436151 40.5715071407)
Wilcox Octagon House,Onondaga,07/28/1983,90NR02084,-76.2783894841,43.0412632295,POINT (-76.2783894841 43.0412632295)
Morristown Schoolhouse,St. Lawrence,09/02/1982,90NR02581,-75.6461051698,44.5850208038,POINT (-75.6461051698 44.5850208038)
Pumpkin House (Hart Tenant House),Rensselaer,06/08/1998,97NR01283,-73.6896635625,42.7266799676,POINT (-73.6896635625 42.7266799676)
"Wood, Jethro, House",Cayuga,10/15/1966,90NR00099,-76.6321679951,42.7375879292,POINT (-76.6321679951 42.7375879292)
Grenadier Island Schoolhouse,Jefferson,11/21/2012,12NR06378,-76.3542750702,44.0481006717,POINT (-76.3542750702 44.0481006717)
Hamilton Park Community Houses,Richmond,09/29/1983,90NR01034,-74.0906006605,40.6420122613,POINT (-74.0906006605 40.6420122613)
"Nash, Rev. J. Edward, Sr., House",Erie,01/04/2007,06NR05563,-78.8666464339,42.8858609704,POINT (-78.8666464339 42.8858609704)
"Roberts, Judge Nathan S., House",Madison,05/23/1986,90NR01434,-75.758573814,43.0694733756,POINT (-75.758573814 43.0694733756)
"Younglove, Timothy M., Octagon House",Steuben,08/22/2002,02NR01926,-77.2434584458,42.4050459411,POINT (-77.2434584458 42.4050459411)
"Loew, William Goadby, House",New York,07/15/1982,90NR00782,-73.9552245571,40.784911144,POINT (-73.9552245571 40.784911144)
Yale-Cady Octagon House & Yale Lock Factory Site,Herkimer,09/29/2007,07NR05758,-75.0182082077,43.1914909932,POINT (-75.0182082077 43.1914909932)
"Ford, Lebbeus, House",Tioga,07/02/1984,90NR02233,-76.1935226505,42.3115755263,POINT (-76.1935226505 42.3115755263)
"Bliss, L., House",Chautauqua,09/26/1983,90NR00117,-79.5813088334,42.3191522235,POINT (-79.5813088334 42.3191522235)
Wethersfield Stone Schoolhouse,Oneida,09/07/2005,05NR05437,-75.2201780158,43.258264814,POINT (-75.2201780158 43.258264814)
PhillipsΓÇôManning House,Chenango,03/13/2017,16NR00119,-75.6377674844,42.3176604618,POINT (-75.6377674844 42.3176604618)
Lexington House,Greene,09/04/1986,90NR00543,-74.3667710623,42.2400938754,POINT (-74.3667710623 42.2400938754)
House at 20 West 16th Street,New York,05/30/2007,06NR05677,-73.9942813554,40.737768644,POINT (-73.9942813554 40.737768644)
Ballard Denny House,Jefferson,,21NR00011,-75.9751105411,43.8970906351,POINT (-75.9751105411 43.8970906351)
"Miller, Romanta T., House",Monroe,04/11/2014,13NR06509,-77.7676061973,42.9910197395,POINT (-77.7676061973 42.9910197395)
"Gleason, Lucius, House",Onondaga,05/10/1990,90NR03144,-76.2091888666,43.1039115932,POINT (-76.2091888666 43.1039115932)
"Dyckman, William, House",New York,12/24/1967,90NR00955,-73.922865956,40.8674678529,POINT (-73.922865956 40.8674678529)
"Bookstaver, Jacob, House",Orange,06/03/1996,96NR00975,-74.243866862,41.5590865965,POINT (-74.243866862 41.5590865965)
"Tilden, Samuel J., House",New York,05/11/1976,90NR00710,-73.9868677696,40.7375851774,POINT (-73.9868677696 40.7375851774)
Bethlehem House,Albany,04/11/1973,90NR01627,-73.767002231,42.5440970654,POINT (-73.767002231 42.5440970654)
"Van Cortlandt, Frederick, House",Bronx,12/24/1967,90NR00073,-73.8913003373,40.8946136335,POINT (-73.8913003373 40.8946136335)
"Felix, N. J., House",Suffolk,09/26/1985,90NR01900,-73.3624974378,40.927641246,POINT (-73.3624974378 40.927641246)
Mead House,Saratoga,05/12/2004,03NR05182,-74.0214534641,43.0167196512,POINT (-74.0214534641 43.0167196512)
Montauk Point Lighthouse,Suffolk,07/07/1969,90NR01786,-71.8571909869,41.0710973873,POINT (-71.8571909869 41.0710973873)
"Smith, Fleming, Warehouse",New York,05/26/1983,90NR00729,-74.0099711218,40.7239947074,POINT (-74.0099711218 40.7239947074)
Osborn-Bouton-Mead House,Westchester,09/15/2004,04NR05249,-73.5662063655,41.2644654142,POINT (-73.5662063655 41.2644654142)
"Baker, Sebastian, Stone House",Ulster,02/23/1996,96NR00943,-74.2474089308,41.8332780658,POINT (-74.2474089308 41.8332780658)
"Bowers, Dr. Wesley, House",Suffolk,10/02/1986,90NR01916,-72.439764887,40.8533291848,POINT (-72.439764887 40.8533291848)
"Kellogg, J. Francis, House",Livingston,06/06/2003,03NR05082,-77.7487991656,42.9068905259,POINT (-77.7487991656 42.9068905259)
Old Warren County Courthouse Complex,Warren,06/19/1973,90NR02739,-73.7116346197,43.4258646663,POINT (-73.7116346197 43.4258646663)
Osborne House,Ontario,07/11/1980,90NR02009,-77.4106178639,42.9787407951,POINT (-77.4106178639 42.9787407951)
"Dezengremel, Remy, House",Jefferson,09/27/1985,90NR01122,-76.2605955319,44.1061247397,POINT (-76.2605955319 44.1061247397)
Williams-DuBois House,Westchester,05/25/1989,90NR02451,-73.8276584104,41.1854846094,POINT (-73.8276584104 41.1854846094)
Bull Stone House,Orange,07/18/1974,90NR02296,-74.2612985192,41.4323162247,POINT (-74.2612985192 41.4323162247)
Harlem River Houses,New York,12/18/1979,90NR00946,-73.9362121202,40.8261370227,POINT (-73.9362121202 40.8261370227)
Dederer Stone House 'Stonehurst',Rockland,12/31/2002,02NR04993,-73.9217094802,41.0317818887,POINT (-73.9217094802 41.0317818887)
"Cornelia Street, House at 56",Clinton,11/12/1982,90NR00181,-73.4552937301,44.6995894892,POINT (-73.4552937301 44.6995894892)
"Wiswall, Oliver, House",Columbia,09/04/1980,90NR00231,-73.8093218865,42.2456528322,POINT (-73.8093218865 42.2456528322)
"Wilson, Milton, House",Yates,08/24/1994,94NR00692,-77.2291260563,42.7608328967,POINT (-77.2291260563 42.7608328967)
"Buckley, James, House",Jefferson,09/27/1985,90NR01170,-76.3360085619,44.1269909968,POINT (-76.3360085619 44.1269909968)
Hayt's Corners Chapel and Schoolhouse,Tompkins,12/22/2005,05NR05463,-76.5422084918,42.4678923847,POINT (-76.5422084918 42.4678923847)
Herkimer House,Herkimer,02/12/1971,90NR00582,-74.8155619887,43.0267680938,POINT (-74.8155619887 43.0267680938)
"Van Hoesen, Jan, House",Columbia,08/01/1979,90NR00216,-73.7521490136,42.2564503828,POINT (-73.7521490136 42.2564503828)
Requa House,Columbia,11/15/2002,02NR04964,-73.7674444123,42.4587379394,POINT (-73.7674444123 42.4587379394)
William H. Sabine House,Onondaga,05/28/2010,09NR06043,-76.1500864754,42.9987563648,POINT (-76.1500864754 42.9987563648)
"Van Buren, Volkert, House",Oswego,10/07/1988,90NR02142,-76.426302437,43.367140409,POINT (-76.426302437 43.367140409)
"Rogers, John, House",Suffolk,09/26/1985,90NR01841,-73.3468814097,40.7888670663,POINT (-73.3468814097 40.7888670663)
"East 89th Street, Houses at 146-156",New York,06/03/1982,90NR00747,-73.953775191,40.781022694,POINT (-73.953775191 40.781022694)
Shattuck House,Madison,07/15/1991,91NR00147,-75.8870878002,42.9710457023,POINT (-75.8870878002 42.9710457023)
Turner BrotherΓÇÖs Building; American Household Storage Company,Erie,01/09/2013,12NR06369,-78.8835488217,42.8926675612,POINT (-78.8835488217 42.8926675612)
Hornbeck Stone House,Ulster,08/10/1995,95NR00849,-74.2212193967,41.816945011,POINT (-74.2212193967 41.816945011)
Minerva and Daniel DeLand House,Monroe,01/30/2020,19NR00040,-77.4425211,43.1081315157,POINT (-77.4425211 43.1081315157)
Snyderville Schoolhouse,Columbia,07/28/2004,03NR05161,-73.7535820798,42.0820928641,POINT (-73.7535820798 42.0820928641)
Carrington House,Suffolk,01/08/2014,12NR06405,-73.0776854307,40.6624007616,POINT (-73.0776854307 40.6624007616)
Van Alstyne House,Montgomery,09/08/1983,90NR01525,-74.5723265337,42.9036151177,POINT (-74.5723265337 42.9036151177)
Cobblestone House at 1111 Stone Church Road,Seneca,09/28/2007,07NR05744,-76.8822492998,42.9729934037,POINT (-76.8822492998 42.9729934037)
"Hopper, Isaac T., House",New York,05/22/1986,90NR00725,-73.9879843423,40.7275549672,POINT (-73.9879843423 40.7275549672)
Esopus Meadows Lighthouse,Ulster,05/29/1979,90NR01056,-73.9416542273,41.8684196054,POINT (-73.9416542273 41.8684196054)
Tripp House & Store Complex,Greene,03/12/2001,01NR01743,-74.1547928604,42.4126384793,POINT (-74.1547928604 42.4126384793)
Schinasi House,New York,04/23/1980,90NR00680,-73.9692302383,40.8029884328,POINT (-73.9692302383 40.8029884328)
Adam-Derby House,Nassau,05/17/1979,90NR01722,-73.5345601041,40.8671095781,POINT (-73.5345601041 40.8671095781)
"Everett, Hovey, House",Chemung,01/25/2007,06NR05675,-76.6928976279,42.0380846813,POINT (-76.6928976279 42.0380846813)
"Norwood, Andrew S., House",New York,07/09/1979,90NR00777,-74.0012400066,40.7395242738,POINT (-74.0012400066 40.7395242738)
Stilwill Stone House,Ulster,08/12/1999,99NR01486,-74.1888615502,41.8115975322,POINT (-74.1888615502 41.8115975322)
Crabtree-Patchett House,Orange,11/21/1980,90NR02353,-74.2281555208,41.5263077783,POINT (-74.2281555208 41.5263077783)
"Forster, Marmaduke, House",Westchester,02/22/2011,07NR05752,-73.7897478246,41.1345762287,POINT (-73.7897478246 41.1345762287)
Amawalk Friends Meeting House,Westchester,11/16/1989,95NR00863,-73.771846954,41.2922954718,POINT (-73.771846954 41.2922954718)
"Willis, Alexander,  House",Albany,04/06/2004,03NR05187,-73.7963112197,42.4753114485,POINT (-73.7963112197 42.4753114485)
"Dorrance, W.H., House",Oneida,04/29/1999,99NR01456,-75.7437253343,43.336458172,POINT (-75.7437253343 43.336458172)
"Hallock, George W., House",Steuben,09/24/2004,04NR05234,-77.3199490329,42.335736311,POINT (-77.3199490329 42.335736311)
Rich-Twinn Octagon House,Erie,02/10/1995,95NR00784,-78.4953058933,43.0198011224,POINT (-78.4953058933 43.0198011224)
"Dix, James L., House",Warren,09/29/1984,90NR02706,-73.6430423817,43.3177996148,POINT (-73.6430423817 43.3177996148)
Spring House,Sullivan,12/02/2009,09NR06045,-74.9193976658,41.4780761953,POINT (-74.9193976658 41.4780761953)
Washington Street Rowhouses,Monroe,10/04/1985,90NR01504,-77.6176493526,43.1559338415,POINT (-77.6176493526 43.1559338415)
"Martin, Hendrick, House",Dutchess,08/02/2007,07NR05727,-73.875493445,42.0048723387,POINT (-73.875493445 42.0048723387)
Schoonmaker Stone House,Ulster,02/21/1997,96NR01074,-74.3140207016,41.7978481593,POINT (-74.3140207016 41.7978481593)
"Catt, Carrie Chapman, House",Westchester,05/04/2006,03NR05165,-73.8151032334,41.1741343896,POINT (-73.8151032334 41.1741343896)
"Wheeler, George and Addison, House, Boundary Increase and Additional Documentation",Ontario,12/28/2020,20NR00095,-77.3731078558,42.8594500453,POINT (-77.3731078558 42.8594500453)
Florendin Feasel House,Monroe,02/14/2014,13NR06485,-77.6294052391,43.0595086649,POINT (-77.6294052391 43.0595086649)
"Bullis, Charles, House",Wayne,03/20/1986,90NR02279,-77.3207440455,43.0700749977,POINT (-77.3207440455 43.0700749977)
School House #10,Cattaraugus,10/01/2010,10NR06128,-78.4347397287,42.0750285063,POINT (-78.4347397287 42.0750285063)
"Salisbury, Charles, M., House",Oswego,11/15/1988,90NR02161,-76.0681440371,43.6414618082,POINT (-76.0681440371 43.6414618082)
"Brodhead, Thomas, House",Columbia,10/07/1983,90NR00223,-73.8220780713,42.0905351106,POINT (-73.8220780713 42.0905351106)
"Brower, Abraham, House",Dutchess,02/27/1987,90NR00313,-73.9497975174,41.5890606657,POINT (-73.9497975174 41.5890606657)
Hyatt-Livingston House,Westchester,10/05/1972,90NR02532,-73.8785316614,41.0085023932,POINT (-73.8785316614 41.0085023932)
"Williams, John S., House and Farm",Columbia,12/16/1996,96NR01040,-73.5855794275,42.438460022,POINT (-73.5855794275 42.438460022)
Dennis-Newton House,Tompkins,09/19/2016,16NR00043,-76.5016239592,42.4433997361,POINT (-76.5016239592 42.4433997361)
Christodora House,New York,03/20/1986,90NR00636,-73.9799880777,40.7263352691,POINT (-73.9799880777 40.7263352691)
