OBJECTID,City,Block,Lot,Street & Number,BBL,Property Name,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area,Type,County
892,Brooklyn,1356,27,1704 Bergen Street,3013560027,"Houses on Hunterfly Road, 1702-04 Bergen Street House",LP-00731,"Borough of Brooklyn Tax Map Block 1356, Lot 27.",Designated,"designated as the Houses on Hunterfly Road, now the Weeksville Heritage Center",8/18/70,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0731.pdf,210.4047556,1640.460788,house,Kings
897,Brooklyn,1933,121,298 Classon Avenue,3019330121,4th Police Precinct Station House,LP-02562,"Borough of Brooklyn Tax Map Block 1933, Lot 121",Designated,now 88th Police Precinct,1/14/14,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2562.pdf,421.9211575,11111.77263,house,Kings
900,Brooklyn,1208,47,96 Brooklyn Avenue,3012080047,John and Elizabeth Truslow House,LP-01964,"Borough of Brooklyn Tax Map Block 1208, Lot 47.",Designated,,9/16/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1964.pdf,430.2709214,8653.637108,house,Kings
905,Brooklyn,3246,5,179 Wilson Avenue,3032460005,20th Precinct Police Station House and Stable,LP-00951,"Borough of Brooklyn Tax Map Block 3246, Lot 5.",Designated,"later the 83rd Precinct Police Station House, now Brooklyn North Task Force",3/8/77,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0951.pdf,408.1895352,10413.57115,house,Kings
907,Brooklyn,3194,31,670 Bushwick Avenue,3031940031,Catherina Lipsius House,LP-02549,Borough of Brooklyn Tax Map Block 3194. Lot 31,Designated,Dr. Frederick A. Cook House,6/25/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2549.pdf,317.690262,6015.222567,house,Kings
913,Brooklyn,6785,72,1669 East 22nd Street,3067850072,Henry and Abraham Wyckoff House,LP-00173,"Borough of Brooklyn Tax Map Block 6785, Lot 72.",Designated,also known as the Wyckoff-Bennett Homestead,1/17/68,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0173.pdf,407.4859437,10375.71447,house,Kings
914,Brooklyn,5285,21,1307-1309 Prospect Avenue,3052850021,"Firehouse, Engine Company 40 and Hook & Ladder Company 21",LP-02526,"Borough of Brooklyn Tax Map Block 5285, Lot 21",Designated,"now Engine Company 240, Battalion 48",2/12/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2526.pdf,291.8986961,4220.834206,house,Kings
916,Brooklyn,7586,19,1041 East 22nd Street,3075860019,Johannes Van Nuyse House,LP-00175,"Borough of Brooklyn Tax Map Block 7586, Lot 19.",Designated,also known as the Van Nuyse-Magaw House,2/11/69,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0175.pdf,318.775739,5963.263901,house,Kings
918,Brooklyn,8502,20,1940 East 36th Street,3085020020,Hendrick I. Lott House,LP-01705,"Borough of Brooklyn Tax Map Block 8502, Lot 2.",Designated,,10/3/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1705.pdf,728.771726,32744.22826,house,Kings
919,Brooklyn,7597,61,1128 East 34th Street,3075970061,Joost and Elzabeth Van Nuyse House,LP-00176,"Borough of Brooklyn Tax Map Block 7597, Lot 61",Designated,also known as the Coe House,11/19/69,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0176.pdf,311.509281,5532.90988,house,Kings
920,Brooklyn,7087,30,2138 McDonald Avenue,3070870030,Hubbard House,LP-02292,"Borough of Brooklyn Tax Map Block 7087, Lot 30.",Designated,,1/13/09,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2292.pdf,322.9973451,6349.910337,house,Kings
922,Brooklyn,7306,14,1926 East 28th Street,3073060014,Elias Hubbard Ryder House,LP-00920,"Tax Map Block 7306, Lot 14.",Designated,,3/23/76,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0920.pdf,295.2158804,4890.985559,house,Kings
925,Brooklyn,3053,13,174 Meserole Street,3030530013,F. J. Berlenbach House,LP-02152,"Borough of Brooklyn Tax Map Block 3053, Lot 13.",Designated,,5/11/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2152.pdf,254.6688068,2615.103534,house,Kings
928,Brooklyn,2827,7503,43 Herbert Street,3028277503,19th Police Precinct Station House and Stable,LP-01703,"Borough of Brooklyn Tax Map Block 2827, Lot 36.",Designated,,9/21/93,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1703.pdf,346.7396926,7199.515826,house,Kings
991,Brooklyn,2023,150,Flushing Avenue opposite Ryerson Street,3020230150,Surgeon's House,LP-00940,"Borough of Brooklyn Tax Map Block 2023, Lot 150 in part consisting of the land on which the describer building is situated.",Designated,,11/9/76,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0940.pdf,250.1030156,2924.289926,house,Kings
992,Brooklyn,1117,1,Prospect Park,3011170001,Boathouse,LP-00004,"Borough of Brooklyn Tax Map Block 1117 in part, consisting of the land on which the described building is situated.",Designated,"Lullwater, now Prospect Park Audubon Center",10/14/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0004.pdf,285.2125027,4112.307518,house,Kings
1064,Brooklyn,3294,1,1090 Greene Avenue,3032940001,Doering-Bohack House,LP-02548,"Borough of Brooklyn Tax Map Block 3294, Lot 1",Designated,,9/30/14,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2548.pdf,350.5396777,4852.788224,house,Kings
1073,Brooklyn,7917,9,5816 Clarendon Road,3079170009,Pieter Claesen Wyckoff House,LP-00001,"Borough of Brooklyn Tax Map Block 7917, Lot 9 and that portion of the adjoinin City-owned land on which is situated a part of the described building.",Designated,,10/14/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0001.pdf,291.8892495,3507.856427,house,Kings
1123,Brooklyn,1117,1,Flatbush Avenue near Empire Boulevard,3011170001,Peter Lefferts House,LP-00152,"Borough of Brooklyn Tax Map Block 1117, Lot 1 in part, consisting of the land on which the described building is situated.",Designated,also known as the Lefferts Homestead,6/21/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0152.pdf,243.9842765,3185.32389,house,Kings
1125,Brooklyn,1117,1,Prospect Park West at 5th Street,3011170001,"Edwin Clarke and Grace Hill Litchfield House, Grace Hill",LP-00153,"Borough of Brooklyn Tax Map Block 1117, Lot 1 in part, consisting of the land on which the described building is situated.",Designated,"also known as Litchfield Villa, now the Brooklyn Headquarters of the New York City Department of Parks and Recreation",3/15/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0153.pdf,566.5417497,7697.083742,house,Kings
1216,Brooklyn,1785,161,679 Lafayette Avenue,3017850161,679 Lafayette Avenue House (Magnolia Grandiflora),LP-00959,"Borough of Brooklyn, Tax Map Block 1785, Lot 161 in part.",Designated,,7/12/77,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0959.pdf,173.5783932,1279.485234,house,Kings
1217,Brooklyn,1785,161,678 Lafayette Avenue,3017850161,678 Lafayette Avenue House (Magnolia Grandiflora),LP-00958,"Borough of Brooklyn, Tax Map Block 1785, Lot 161 in part.",Designated,,7/12/77,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0958.pdf,131.8434478,911.3859855,house,Kings
1218,Brooklyn,1785,161,677 Lafayette Avenue,3017850161,677 Lafayette Avenue House (Magnolia Grandiflora),LP-00957,"Borough of Brooklyn, Tax Map Block 1785, Lot 161 in part.",Designated,,7/12/77,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0957.pdf,133.098077,940.3669986,house,Kings
1225,Brooklyn,1356,0,1698 Bergen Street,0,"Houses on Hunterfly Road, 1698 Bergen Street House",LP-00769,"Borough of Brooklyn Tax Map Block 1356, Lots 25 and 124.",Designated,"designated as the Houses on Hunterfly Road, now the Weeksville Heritage Center",8/18/70,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0769.pdf,207.6261274,2555.412958,house,Kings
1237,Brooklyn,7872,54,1640 East 48th Street,3078720054,John and Altje Baxter House,LP-00919,"Tax Map Block 7872, Lot 54 in part consisting of the land on which the described building is situated.",Designated,also known as the Stoothoff-Baxter-Kouwenhoven House,3/23/76,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0919.pdf,224.7260325,2417.172949,house,Kings
1308,Brooklyn,169,9,110 Schermerhorn Street,3001690009,Friends Meeting House,LP-02005,"Borough of Brooklyn, Tax Map Block 169, Lot 9, in part, (Meeting House only) consisting of the land on which the described building is situated and the courtyard and iron fence in front of the building.",Designated,,10/27/81,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2005.pdf,330.8332763,6281.313708,house,Kings
1324,Brooklyn,0,0,"Scholes to Maujer Streets, Bushwick Avenue to Leonard Street",0,Williamsburg Houses,LP-02135,"Borough of Brooklyn Tax Map Block 3025, Lot 46; Block 3026, Lot 1; Block 3027, Lot 1.",Amended,,6/24/03,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2135.pdf,5821.779484,696007.6017,house,Kings
1325,Brooklyn,0,0,"Scholes to Maujer Streets, Bushwick Avenue to Leonard Street",0,Williamsburg Houses,LP-02135A,"Borough of Brooklyn Tax Map Block 3024, Lot 1; Block 3025, Lot 26; Block 3026, Lot 1; Block 3027, Lot 1.",Designated,,6/24/03,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2135A.pdf,8004.173642,966984.7767,house,Kings
1328,Brooklyn,6699,4,802 East 16th Street,3066990004,Avenue H Station House,LP-02158,"Borough of Brooklyn Tax Map Block 6699, Lot 119-431 in part, consisting of the land on which the building is situated.",Designated,,6/29/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2158.pdf,183.7212458,2109.579266,house,Kings
1345,Brooklyn,2414,1,Kent Avenue between South 2nd and South 3rd Streets,3024140001,"Havemeyers & Elder Filter, Pan and Finishing House",LP-02268,"Borough of Brooklyn Tax Map Block 2414, Lot 1, in part, consisting of the land beneath the building (including the chimney).",Designated,later known as the American Sugar Refining Company and the Domino Sugar Refinery,9/25/07,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2268.pdf,799.9087856,35437.2404,house,Kings
1360,Brooklyn,1887,82,128 Clinton Avenue,3018870082,Henry and Susan McDonald House,LP-02543,"Borough of Brooklyn Tax Map Block 1887, Lot 82",Designated,,6/16/15,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2543.pdf,339.6120061,5954.348005,house,Kings
1369,Brooklyn,7123,64,27 Gravesend Neck Road,3071230064,Van Sicklen House,LP-02145,"Tax Map Block 7123, Lot 64",Designated,,4/12/16,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2145.pdf,318.7711453,5526.853018,house,Kings
0,Brooklyn,3322,38,1019 Bushwick Avenue,3033220038,Peter P. and Rosa M. Huberty House,LP-02542,"Borough of Brooklyn Tax Map Block 3322, Lot 38",Designated,,10/24/17,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2542.pdf,287.7803004,4716.193475,house,Kings
0,Brooklyn,831,8,"404 55th Street (aka 402-404 55th Street, 5501 4th Avenue)",3008310008,Dr. Maurice T. Lewis House,LP-02608,,Designated,,3/6/18,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2608.pdf,210.8699848,2621.667356,house,Kings
0,Brooklyn,351,12,238 President Street,3003510012,238 President Street House,LP-02612,"Borough of Brooklyn Tax Map Block 351, Lot 12",Designated,,9/18/18,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2612.pdf,290.9694599,4324.66137,house,Kings
57065,Brooklyn,411,14,201 Douglass Street (aka 196 Butler Street),3004110014,Gowanus Canal Flushing Tunnel Pumping Station and Gate House,LP-02638,"Borough of Brooklyn Tax Map Block 411, Lot 14 in part",Designated,,10/29/19,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2638.pdf,459.802799,12425.86966,house,Kings
0,Brooklyn,967,1,"153 2nd Street (aka 322 Third Avenue, 340 Third Avenue)",3009670001,Brooklyn Rapid Transit Company (BRT) Central Power Station Engine House,LP-02639,"Borough of Brookly Tax Map Block 967, Lot 1 in part",Designated,,10/29/19,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2639.pdf,590.1797164,19996.21649,house,Kings
0,Brooklyn,146,15,227 Duffield Street,3001460015,Harriet and Thomas Truesdell House,LP-02645,"Borough of Brooklyn, Tax Map Block 146, Lot 15",Designated,,2/2/21,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2645.pdf,255.0256314,2305.756042,house,Kings
855,Brooklyn,1006,1,431 6th Avenue,3010060001,"Brooklyn Public Library, Park Slope Branch",LP-01994,"Borough of Brooklyn Tax Map Block 1006, Lot 1.",Designated,,10/13/98,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1994.pdf,571.8203417,18684.49505,library,Kings
882,Brooklyn,1183,2,Grand Army Plaza,3011830002,"Brooklyn Public Library, Central Building",LP-01963,"Borough of Brooklyn Tax Map Block 1183, Lot 2.",Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1963.pdf,1641.445649,133395.8737,library,Kings
902,Brooklyn,3241,18,790 Bushwick Avenue,3032410018,"Brooklyn Public Library, DeKalb Branch",LP-02054,"Borough of Brooklyn Tax Map Block 3241, Lot 18.",Designated,,5/18/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2054.pdf,479.0917364,14142.97958,library,Kings
924,Brooklyn,2189,1,240 Division Avenue,3021890001,"Brooklyn Public Library, Williamsburgh Branch",LP-01995,"Borough of Brooklyn Tax Map Block 2189, Lot 1",Designated,,6/15/99,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1995.pdf,629.6265601,19510.18228,library,Kings
1310,Brooklyn,1919,1,224-228 Ryerson Street,3019190001,Pratt Institute Library,LP-02011,"Borough of Brooklyn, Tax Map Block 1919, Lot 1 in part consisting of the land on which the described building is situated.",Designated,,12/22/81,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2011.pdf,454.9789807,9650.096433,library,Kings
1361,Brooklyn,3794,18,581 Stone Avenue,3037940018,"Brooklyn Public Library, Stone Avenue Branch",LP-02568,"Borough of Brooklyn Tax Map Block 3794, Lot 18",Designated,,4/14/15,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2568.pdf,414.0074092,10700.19535,library,Kings
823,Brooklyn,148,46,81 Willoughby Street,3001480046,New York and New Jersey Telephone and Telegraph Building,LP-02156,"Borough of Brooklyn Tax Map Block 148, Lot 46.",Designated,,6/29/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2156.pdf,436.2604946,11883.23494,other,Kings
825,Brooklyn,244,17,177-179 Montague Street,3002440017,Brooklyn Trust Company Building,LP-01905,"Borough of Brooklyn Tax Map Block 244, Lot 17.",Designated,,6/25/96,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1905.pdf,579.6839938,14170.91869,other,Kings
841,Brooklyn,157,9,450-458 Fulton Street,3001570009,A. I. Namm & Son Department Store,LP-02170,"Borough of Brooklyn Tax Map Block 157, Lot 9.",Designated,,3/15/05,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2170.pdf,428.1506501,9665.347987,other,Kings
848,Brooklyn,2058,7501,97-105 Willoughby Street,3020587501,Long Island Headquarters of the New York Telephone Company,LP-02144,"Borough of Brooklyn Tax Map Block 2058, Lot 1.",Designated,,9/21/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2144.pdf,724.2659445,26420.41445,other,Kings
852,Brooklyn,147,2,365-367 Jay Street,3001470002,Brooklyn Fire Headquarters,LP-00148,"Borough of Brooklyn Tax Map Block 147, Lot 2.",Designated,,4/19/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0148.pdf,311.8269004,5144.831192,other,Kings
853,Brooklyn,955,1,227-231 4th Avenue,3009550001,Public Bath No. 7,LP-01287,"Borough of Brooklyn Tax Map Block 955, Lot 1.",Designated,,9/11/84,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1287.pdf,324.4447203,6343.58614,other,Kings
865,Brooklyn,6859,67,2425-2427 86th Street,3068590067,Fire Engine Company 253,LP-01986,"Borough of Brooklyn Tax Map Block 6859, Lot 67.",Designated,originally Engine Company 53,9/15/98,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1986.pdf,288.3984704,4234.753887,other,Kings
867,Brooklyn,8696,145,3059 West 12th Street,3086960145,Wonder Wheel,LP-01708,Too long,Designated,,5/23/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1708.pdf,1288.656734,40807.96339,other,Kings
870,Brooklyn,1239,1,1469 Bedford Avenue,3012390001,Studebaker Building,LP-02083,"Borough of Brooklyn Tax Map 1239, Lot 1.",Designated,,12/19/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2083.pdf,332.8906727,6559.753388,other,Kings
884,Brooklyn,1843,20,500-518 Nostrand Avenue,3018430020,Alhambra Apartments,LP-01431,"Borough of Brooklyn Tax Map Block 1843, Lot 20.",Designated,,3/18/86,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1431.pdf,625.7029525,21506.75575,other,Kings
889,Brooklyn,1976,7,20-30 Gates Avenue,3019760007,Royal Castle Apartments,LP-02016,"Borough of Brooklyn Tax Map Block 1976, Lot 7.",Designated,,12/22/81,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2016.pdf,415.218918,10190.95957,other,Kings
890,Brooklyn,1206,5,1198 Pacific Street and 1327-1339 Bedford Avenue,3012060005,Imperial Apartments,LP-01432,"Borough of Brooklyn Tax Map Block 1206, Lot 5.",Designated,,3/18/86,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1432.pdf,444.5475042,12222.11766,other,Kings
893,Brooklyn,1837,53,488 Nostrand Avenue and 140-144 Hancock Street,3018370053,Renaissance Apartments,LP-01433,"Borough of Brooklyn Tax Map Block 1837, Lot 53.",Designated,,3/18/86,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1433.pdf,332.6921888,6508.536011,other,Kings
908,Brooklyn,3339,19,1054 Bushwick Avenue,3033390019,"Ridgewood Lodge No. 710, Free and Accepted Masons",LP-02541,"Borough of Brooklyn Tax Map Block 3339, Lot 19.",Designated,,7/22/14,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2541.pdf,418.0246856,7309.94217,other,Kings
926,Brooklyn,2540,1,184 Franklin Street,3025400001,Astral Apartments,LP-01194,"Borough of Brooklyn Tax Map Block 2540, Lot 1.",Designated,,6/28/83,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1194.pdf,687.3943456,21901.27623,other,Kings
927,Brooklyn,2132,30,143 South 8th Street,3021320030,Long Island Business College,LP-02544,"Borough of Brooklyn, Tax Map Block 2132, Lot 30",Designated,,9/17/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2544.pdf,399.1902202,9935.558423,other,Kings
932,Brooklyn,2471,8,103 Broadway,3024710008,"Smith, Gray & Company Building",LP-02161,"Borough of Brooklyn Tax Map Block 2471, Lot 8.",Designated,,6/7/05,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2161.pdf,183.5900534,1697.463002,other,Kings
1060,Brooklyn,5133,14,2227-2323 Beverly Road,3051330014,Sears Roebuck & Company Department Store,LP-02469,Too long,Designated,,5/15/12,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2469.pdf,959.1242805,47793.42307,other,Kings
1124,Brooklyn,1117,1,Prospect Park near Parkside Avenue,3011170001,Croquet Shelter,LP-00154,"Borough of Brooklyn Tax Map Block 1117, Lot 1 in part, consisting of the land on which the described improvement is situated.",Designated,also known as the Grecian Shelter,12/10/68,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0154.pdf,197.6890042,1789.595806,other,Kings
